query_id	n_targets	n_intact	n_trimmed	n_skipped	frac_intact	mean_inframe_coverage	gene_name	pfam_id	n_exons_spanned	n_cds_exons	is_single_exon_domain	domain_length_aa	clan	clan_name
PFAM0080720	13	10	0	3	0.7692307692307693	0.7692307692307693	AASS	PF05222	3.0	23.0	False	130.0	CL0063	NADP_Rossmann
PFAM0080721	13	9	4	0	0.6923076923076923	0.9157846153846154	AASS	PF03435	4.0	23.0	False	116.0	CL0063	NADP_Rossmann
PFAM0080722	13	13	0	0	1.0	0.9648307692307692	AASS	PF16653	8.0	23.0	False	315.0	CL0139	GADPH_aa-bio_dh
PFAM0080727	25	17	2	6	0.68	0.7792520000000001	EHBP1	PF10358	5.0	22.0	False	151.0	CL0154	C2
PFAM0080728	25	8	9	8	0.32	0.593064	EHBP1	PF00307	3.0	22.0	False	104.0	CL0188	CH
PFAM0080729	25	17	0	8	0.68	0.68	EHBP1	PF12130	5.0	22.0	False	135.0	PF12130	
PFAM0080748	3	3	0	0	1.0	1.0	FBXO10	PF12937	1.0	10.0	True	45.0	CL0271	F-box
PFAM0080749	3	2	0	1	0.6666666666666666	0.6666666666666666	FBXO10	PF13229	4.0	10.0	False	149.0	CL0268	Pec_lyase-like
PFAM0080750	3	1	1	1	0.3333333333333333	0.5923333333333334	FBXO10	PF05048	3.0	10.0	False	148.0	CL0268	Pec_lyase-like
PFAM0080751	7	3	0	4	0.42857142857142855	0.5709285714285713	SPATA3	PF15662	3.0	3.0	False	191.0	PF15662	
PFAM0080761	33	27	3	3	0.8181818181818182	0.8639969696969697	NACA	PF01849	3.0	8.0	False	56.0	PF01849	
PFAM0080762	33	30	1	2	0.9090909090909091	0.926960606060606	NACA	PF19026	2.0	8.0	False	39.0	CL0214	UBA
PFAM0080775	9	9	0	0	1.0	0.9726666666666666	RPP21	PF04032	4.0	5.0	False	84.0	CL0167	Zn_Beta_Ribbon
PFAM0080790	14	7	3	4	0.5	0.6384357142857143	POLR2F	PF01192	3.0	5.0	False	54.0	PF01192	
PFAM0080805	16	13	0	3	0.8125	0.8125	CD163	PF00530	1.0	16.0	True	99.0	CL0550	SRCR
PFAM0080806	16	13	0	3	0.8125	0.8125	CD163	PF00530	1.0	16.0	True	97.0	CL0550	SRCR
PFAM0080807	16	13	0	3	0.8125	0.8125	CD163	PF00530	1.0	16.0	True	97.0	CL0550	SRCR
PFAM0080808	16	12	0	4	0.75	0.75	CD163	PF00530	1.0	16.0	True	97.0	CL0550	SRCR
PFAM0080809	16	14	0	2	0.875	0.875	CD163	PF00530	1.0	16.0	True	98.0	CL0550	SRCR
PFAM0080810	16	14	0	2	0.875	0.875	CD163	PF00530	1.0	16.0	True	98.0	CL0550	SRCR
PFAM0080811	16	13	0	3	0.8125	0.8125	CD163	PF00530	1.0	16.0	True	98.0	CL0550	SRCR
PFAM0080812	16	13	0	3	0.8125	0.8125	CD163	PF00530	1.0	16.0	True	95.0	CL0550	SRCR
PFAM0080813	16	12	1	3	0.75	0.79445625	CD163	PF00530	1.0	16.0	True	97.0	CL0550	SRCR
PFAM0080835	13	10	0	3	0.7692307692307693	0.7692307692307693	TTC3	PF19179	4.0	45.0	False	116.0	PF19179	
PFAM0080836	13	9	0	4	0.6923076923076923	0.6765461538461538	TTC3	PF24812	2.0	45.0	False	122.0	CL0123	HTH
PFAM0080837	13	7	0	6	0.5384615384615384	0.5384615384615384	TTC3	PF24525	8.0	45.0	False	250.0	PF24525	
PFAM0080838	13	7	0	6	0.5384615384615384	0.5384615384615384	TTC3	PF24905	2.0	45.0	False	60.0	PF24905	
PFAM0080839	13	7	0	6	0.5384615384615384	0.5384615384615384	TTC3	PF13639	2.0	45.0	False	42.0	CL0229	RING
PFAM0080845	1	1	0	0	1.0	1.0	TENM1	PF06484	3.0	32.0	False	154.0	PF06484	
PFAM0080846	1	1	0	0	1.0	1.0	TENM1	PF06484	3.0	32.0	False	145.0	PF06484	
PFAM0080847	1	1	0	0	1.0	1.0	TENM1	PF23093	2.0	32.0	False	128.0	CL0202	GBD
PFAM0080848	1	1	0	0	1.0	1.0	TENM1	PF25024	6.0	32.0	False	241.0	CL0001	EGF
PFAM0080849	1	1	0	0	1.0	1.0	TENM1	PF25020	3.0	32.0	False	86.0	CL0287	Transthyretin
PFAM0080850	1	1	0	0	1.0	1.0	TENM1	PF24329	2.0	32.0	False	85.0	CL0159	E-set
PFAM0080851	1	1	0	0	1.0	0.9808	TENM1	PF25021	6.0	32.0	False	365.0	CL0186	Beta_propeller
PFAM0080852	1	1	0	0	1.0	1.0	TENM1	PF25023	7.0	32.0	False	904.0	CL0877	RHS_sf
PFAM0080853	1	1	0	0	1.0	1.0	TENM1	PF23538	1.0	32.0	True	114.0	CL0104	Glyoxalase
PFAM0080854	1	1	0	0	1.0	1.0	TENM1	PF15636	1.0	32.0	True	78.0	PF15636	
PFAM0080903	11	8	0	3	0.7272727272727273	0.7547909090909091	SUPT5H	PF11942	6.0	29.0	False	98.0	PF11942	
PFAM0080904	11	7	0	4	0.6363636363636364	0.6687545454545455	SUPT5H	PF03439	3.0	29.0	False	87.0	CL0439	NusG-like
PFAM0080905	11	7	0	4	0.6363636363636364	0.6696	SUPT5H	PF23042	5.0	29.0	False	124.0	CL0010	SH3
PFAM0080906	11	7	0	4	0.6363636363636364	0.6363636363636364	SUPT5H	PF23284	2.0	29.0	False	49.0	CL0010	SH3
PFAM0080907	11	7	0	4	0.6363636363636364	0.6363636363636364	SUPT5H	PF00467	1.0	29.0	True	25.0	CL0010	SH3
PFAM0080908	11	7	0	4	0.6363636363636364	0.6363636363636364	SUPT5H	PF23037	2.0	29.0	False	47.0	CL0010	SH3
PFAM0080909	11	7	0	4	0.6363636363636364	0.6363636363636364	SUPT5H	PF23291	2.0	29.0	False	55.0	CL0010	SH3
PFAM0080910	11	7	0	4	0.6363636363636364	0.6363636363636364	SUPT5H	PF23290	2.0	29.0	False	46.0	CL0010	SH3
PFAM0080911	11	6	1	4	0.5454545454545454	0.6016545454545454	SUPT5H	PF23288	2.0	29.0	False	55.0	CL0010	SH3
PFAM0080912	11	7	0	4	0.6363636363636364	0.6363636363636364	SUPT5H	PF23287	2.0	29.0	False	52.0	CL0010	SH3
PFAM0080918	3	1	2	0	0.3333333333333333	0.7973333333333333	TMED4	PF01105	5.0	5.0	False	193.0	CL0521	GOLD-like
PFAM0080929	4	4	0	0	1.0	1.0	TAC3	PF03823	2.0	5.0	False	54.0	PF03823	
PFAM0080959	16	14	0	2	0.875	0.86929375	SMC6	PF13476	7.0	26.0	False	208.0	CL0023	P-loop_NTPase
PFAM0080974	2	2	0	0	1.0	1.0	GAGE12F	PF05831	4.0	4.0	False	114.0	PF05831	
PFAM0080993	4	3	0	1	0.75	0.8246249999999999	CEP170B	PF00498	3.0	18.0	False	67.0	CL0357	SMAD-FHA
PFAM0080994	4	4	0	0	1.0	1.0	CEP170B	PF15308	2.0	18.0	False	405.0	PF15308	
PFAM0080995	4	4	0	0	1.0	0.986725	CEP170B	PF15308	8.0	18.0	False	245.0	PF15308	
PFAM0081034	5	4	0	1	0.8	0.79314	KASH5	PF14658	2.0	19.0	False	68.0	CL0220	EF_hand
PFAM0081035	5	0	0	5	0.0	0.08726	KASH5	PF14662	7.0	19.0	False	191.0	PF14662	
PFAM0081036	266	266	0	0	1.0	1.0	GSN	PF00626	2.0	16.0	False	83.0	CL0092	ADF
PFAM0081037	266	249	3	14	0.9360902255639098	0.9536172932330828	GSN	PF00626	2.0	16.0	False	74.0	CL0092	ADF
PFAM0081038	266	262	1	3	0.9849624060150376	0.986384962406015	GSN	PF00626	3.0	16.0	False	74.0	CL0092	ADF
PFAM0081039	266	254	4	8	0.9548872180451128	0.9641484962406015	GSN	PF00626	3.0	16.0	False	82.0	CL0092	ADF
PFAM0081040	266	261	0	5	0.981203007518797	0.97995	GSN	PF00626	3.0	16.0	False	66.0	CL0092	ADF
PFAM0081041	266	265	0	1	0.9962406015037594	0.9958011278195489	GSN	PF00626	3.0	16.0	False	77.0	CL0092	ADF
PFAM0081042	3	3	0	0	1.0	0.9716999999999999	EFHC2	PF06565	3.0	15.0	False	106.0	CL0266	PH
PFAM0081043	3	3	0	0	1.0	1.0	EFHC2	PF06565	2.0	15.0	False	90.0	CL0266	PH
PFAM0081044	3	3	0	0	1.0	1.0	EFHC2	PF06565	2.0	15.0	False	44.0	CL0266	PH
PFAM0081045	3	3	0	0	1.0	1.0	EFHC2	PF06565	3.0	15.0	False	112.0	CL0266	PH
PFAM0081049	2	2	0	0	1.0	1.0	LILRA5	PF13895	1.0	7.0	True	88.0	CL0159	E-set
PFAM0081051	6	5	0	1	0.8333333333333334	0.8292833333333333	ARL17B	PF00025	3.0	3.0	False	82.0	CL0023	P-loop_NTPase
PFAM0081052	6	2	0	4	0.3333333333333333	0.33065	ARL17B	PF15840	1.0	3.0	True	62.0	PF15840	
PFAM0081053	14	4	6	4	0.2857142857142857	0.6237285714285715	VGLL4	PF15245	5.0	5.0	False	223.0	PF15245	
PFAM0081080	38	29	2	7	0.7631578947368421	0.7959052631578947	PLEKHA5	PF00397	2.0	31.0	False	30.0	CL0680	WW
PFAM0081081	38	33	1	4	0.868421052631579	0.8941815789473685	PLEKHA5	PF00169	4.0	31.0	False	95.0	CL0266	PH
PFAM0081089	14	12	2	0	0.8571428571428571	0.9314285714285714	SPIN2B	PF02513	1.0	1.0	True	50.0	CL0010	SH3
PFAM0081090	14	12	0	2	0.8571428571428571	0.86	SPIN2B	PF02513	1.0	1.0	True	50.0	CL0010	SH3
PFAM0081091	14	13	0	1	0.9285714285714286	0.9285714285714286	SPIN2B	PF02513	1.0	1.0	True	46.0	CL0010	SH3
PFAM0081120	4	4	0	0	1.0	0.98015	ZNF669	PF01352	2.0	4.0	False	42.0	PF01352	
PFAM0081121	4	1	0	3	0.25	0.25	ZNF669	PF00096	1.0	4.0	True	22.0	CL0361	C2H2-zf
PFAM0081122	4	1	0	3	0.25	0.25	ZNF669	PF13894	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081123	4	1	0	3	0.25	0.25	ZNF669	PF13465	1.0	4.0	True	24.0	CL0361	C2H2-zf
PFAM0081124	4	1	0	3	0.25	0.25	ZNF669	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081125	4	1	0	3	0.25	0.25	ZNF669	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081126	4	1	0	3	0.25	0.25	ZNF669	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081127	4	1	0	3	0.25	0.25	ZNF669	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081132	5	2	0	3	0.4	0.46021999999999996	DNAJB14	PF00226	2.0	8.0	False	62.0	CL0392	Chaperone-J
PFAM0081133	5	4	0	1	0.8	0.8	DNAJB14	PF09320	3.0	8.0	False	100.0	PF09320	
PFAM0081140	23	19	4	0	0.8260869565217391	0.9259000000000001	RGS7	PF00610	3.0	17.0	False	71.0	CL0123	HTH
PFAM0081141	23	22	0	1	0.9565217391304348	0.9356391304347826	RGS7	PF18148	5.0	17.0	False	102.0	PF18148	
PFAM0081142	23	21	1	1	0.9130434782608695	0.9659521739130434	RGS7	PF00631	3.0	17.0	False	63.0	PF00631	
PFAM0081143	23	22	1	0	0.9565217391304348	0.9894478260869566	RGS7	PF00615	3.0	17.0	False	114.0	CL0272	RGS
PFAM0081148	58	53	0	5	0.9137931034482759	0.9158827586206897	ANXA11	PF00191	3.0	14.0	False	66.0	PF00191	
PFAM0081149	58	55	0	3	0.9482758620689655	0.9458517241379311	ANXA11	PF00191	3.0	14.0	False	64.0	PF00191	
PFAM0081150	58	55	0	3	0.9482758620689655	0.9464448275862068	ANXA11	PF00191	3.0	14.0	False	66.0	PF00191	
PFAM0081151	58	55	0	3	0.9482758620689655	0.9519327586206896	ANXA11	PF00191	3.0	14.0	False	66.0	PF00191	
PFAM0081154	5	2	2	1	0.4	0.78262	ADTRP	PF04750	5.0	6.0	False	211.0	PF04750	
PFAM0081163	151	143	5	3	0.9470198675496688	0.9706649006622518	NFYC	PF00125	4.0	9.0	False	83.0	CL0012	Histone
PFAM0081171	3	2	0	1	0.6666666666666666	0.6666666666666666	SOHLH1	PF00010	2.0	8.0	False	43.0	CL0827	bHLH
PFAM0081181	4	4	0	0	1.0	1.0	CCBE1	PF07645	2.0	11.0	False	41.0	CL0001	EGF
PFAM0081182	4	1	1	2	0.25	0.5	CCBE1	PF01391	2.0	11.0	False	45.0	PF01391	
PFAM0081267	18	17	0	1	0.9444444444444444	0.9444444444444444	EZH1	PF11616	2.0	19.0	False	30.0	PF11616	
PFAM0081268	18	13	2	3	0.7222222222222222	0.8219388888888889	EZH1	PF18118	4.0	19.0	False	104.0	CL0123	HTH
PFAM0081269	18	13	0	5	0.7222222222222222	0.73445	EZH1	PF21358	2.0	19.0	False	53.0	PF21358	
PFAM0081270	18	12	0	6	0.6666666666666666	0.7141222222222222	EZH1	PF18264	1.0	19.0	True	32.0	CL0809	CXC
PFAM0081271	18	13	1	4	0.7222222222222222	0.7660277777777778	EZH1	PF00856	4.0	19.0	False	104.0	CL0489	SAF
PFAM0081279	1	0	1	0	0.0	0.7645	PGGT1B	PF00432	9.0	9.0	False	327.0	CL0059	6_Hairpin
PFAM0081291	7	4	3	0	0.5714285714285714	0.7807714285714286	PRELID3A	PF04707	5.0	6.0	False	154.0	CL0209	Bet_v_1_like
PFAM0081296	1	0	0	1	0.0	0.0	NAALADL2	PF04389	4.0	14.0	False	165.0	CL0865	ZnExoPePases
PFAM0081407	5	4	0	1	0.8	0.8	PRICKLE4	PF06297	2.0	6.0	False	43.0	PF06297	
PFAM0081408	5	4	0	1	0.8	0.8	PRICKLE4	PF00412	2.0	6.0	False	60.0	CL0839	Tbcl_zf
PFAM0081409	5	4	0	1	0.8	0.8	PRICKLE4	PF00412	2.0	6.0	False	56.0	CL0839	Tbcl_zf
PFAM0081416	13	10	0	3	0.7692307692307693	0.8111615384615385	TECPR1	PF06398	3.0	24.0	False	96.0	CL0484	Peroxisome
PFAM0081417	13	10	0	3	0.7692307692307693	0.7692307692307693	TECPR1	PF06462	2.0	24.0	False	28.0	CL0186	Beta_propeller
PFAM0081418	13	10	0	3	0.7692307692307693	0.7692307692307693	TECPR1	PF06462	2.0	24.0	False	29.0	CL0186	Beta_propeller
PFAM0081419	13	8	0	5	0.6153846153846154	0.6684307692307693	TECPR1	PF06462	2.0	24.0	False	29.0	CL0186	Beta_propeller
PFAM0081420	13	10	0	3	0.7692307692307693	0.7642615384615384	TECPR1	PF06462	2.0	24.0	False	31.0	CL0186	Beta_propeller
PFAM0081421	13	10	0	3	0.7692307692307693	0.7692307692307693	TECPR1	PF06398	5.0	24.0	False	102.0	CL0484	Peroxisome
PFAM0081422	13	10	0	3	0.7692307692307693	0.7665615384615384	TECPR1	PF19193	5.0	24.0	False	144.0	CL0186	Beta_propeller
PFAM0081456	2	0	1	1	0.0	0.36385	TMEM120B	PF07851	12.0	12.0	False	322.0	PF07851	
PFAM0081460	44	40	2	2	0.9090909090909091	0.9448068181818182	ACVR1	PF01064	1.0	9.0	True	70.0	CL0117	uPAR_Ly6_toxin
PFAM0081461	44	40	0	4	0.9090909090909091	0.9090909090909091	ACVR1	PF08515	2.0	9.0	False	28.0	PF08515	
PFAM0081462	44	36	2	6	0.8181818181818182	0.8787068181818182	ACVR1	PF00069	6.0	9.0	False	283.0	CL0016	PKinase
PFAM0081466	1	1	0	0	1.0	1.0	WDR87	PF00400	1.0	5.0	True	38.0	CL0186	Beta_propeller
PFAM0081467	1	1	0	0	1.0	1.0	WDR87	PF00400	1.0	5.0	True	38.0	CL0186	Beta_propeller
PFAM0081485	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081486	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	21.0	CL0361	C2H2-zf
PFAM0081487	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081488	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081489	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081490	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081491	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081492	10	9	0	1	0.9	0.9	ZNF662	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0081496	21	15	4	2	0.7142857142857143	0.8624380952380952	TRAPPC9	PF08626	3.0	22.0	False	75.0	PF08626	
PFAM0081497	21	16	3	2	0.7619047619047619	0.8611428571428571	TRAPPC9	PF08626	8.0	22.0	False	310.0	PF08626	
PFAM0081501	8	8	0	0	1.0	0.960975	NOP14	PF04147	18.0	18.0	False	821.0	PF04147	
PFAM0081526	12	9	0	3	0.75	0.75	DHX57	PF05773	1.0	23.0	True	173.0	CL0208	UBC
PFAM0081527	12	9	0	3	0.75	0.75	DHX57	PF18044	1.0	23.0	True	20.0	CL0537	CCCH_zf
PFAM0081528	12	8	1	3	0.6666666666666666	0.7270333333333333	DHX57	PF00270	4.0	23.0	False	156.0	CL0023	P-loop_NTPase
PFAM0081529	12	9	0	3	0.75	0.7353999999999999	DHX57	PF00271	4.0	23.0	False	137.0	CL0023	P-loop_NTPase
PFAM0081530	12	9	0	3	0.75	0.75	DHX57	PF04408	1.0	23.0	True	25.0	CL0123	HTH
PFAM0081531	12	9	0	3	0.75	0.7708333333333334	DHX57	PF21010	2.0	23.0	False	60.0	PF21010	
PFAM0081532	12	7	1	4	0.5833333333333334	0.6411583333333334	DHX57	PF07717	3.0	23.0	False	98.0	CL0021	OB
PFAM0081576	1	1	0	0	1.0	0.9888	SPANXN4	PF07458	2.0	2.0	False	89.0	PF07458	
PFAM0081620	8	3	0	5	0.375	0.397725	AKAP7	PF10469	5.0	8.0	False	198.0	CL0247	2H
PFAM0081621	8	4	0	4	0.5	0.5	AKAP7	PF10470	1.0	8.0	True	57.0	PF10470	
PFAM0081636	4	2	0	2	0.5	0.567075	ZNF778	PF01352	2.0	6.0	False	41.0	PF01352	
PFAM0081637	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	21.0	CL0361	C2H2-zf
PFAM0081638	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081639	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081640	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081641	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081642	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081643	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081644	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081645	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081646	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081647	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081648	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081649	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	22.0	CL0361	C2H2-zf
PFAM0081650	4	3	0	1	0.75	0.75	ZNF778	PF00096	1.0	6.0	True	23.0	CL0361	C2H2-zf
PFAM0081663	17	12	2	3	0.7058823529411765	0.7949705882352941	ETV1	PF04621	10.0	12.0	False	333.0	PF04621	
PFAM0081664	17	14	0	3	0.8235294117647058	0.8235294117647058	ETV1	PF00178	3.0	12.0	False	80.0	CL0123	HTH
PFAM0081670	3	1	0	2	0.3333333333333333	0.3333333333333333	INPP5D	PF00017	3.0	26.0	False	82.0	CL0541	SH2-like
PFAM0081671	3	1	0	2	0.3333333333333333	0.3333333333333333	INPP5D	PF24150	3.0	26.0	False	80.0	CL0154	C2
PFAM0081672	3	2	0	1	0.6666666666666666	0.6666666666666666	INPP5D	PF22669	9.0	26.0	False	298.0	CL0530	DNase_I-like
PFAM0081673	3	2	0	1	0.6666666666666666	0.6666666666666666	INPP5D	PF24147	4.0	26.0	False	105.0	CL0154	C2
PFAM0081676	3	0	2	1	0.0	0.4109333333333333	NPIPB7	PF06409	3.0	7.0	False	159.0	PF06409	
PFAM0081677	3	2	0	1	0.6666666666666666	0.6666666666666666	NPIPB7	PF06409	3.0	7.0	False	78.0	PF06409	
PFAM0081689	40	27	7	6	0.675	0.77466	SLC39A5	PF02535	7.0	10.0	False	314.0	CL0184	DMT
PFAM0081698	7	6	0	1	0.8571428571428571	0.8600428571428571	CA10	PF00194	6.0	9.0	False	246.0	PF00194	
PFAM0081701	58	53	0	5	0.9137931034482759	0.9161637931034483	PHLDB2	PF00169	3.0	17.0	False	97.0	CL0266	PH
PFAM0081703	3	3	0	0	1.0	0.9693	HTR3D	PF02932	2.0	8.0	False	123.0	PF02932	
PFAM0081715	42	32	4	6	0.7619047619047619	0.8412714285714286	HHATL	PF03062	6.0	11.0	False	254.0	CL0517	MBOAT-like
PFAM0081761	23	21	0	2	0.9130434782608695	0.9130434782608695	PPP1R9A	PF17817	2.0	19.0	False	64.0	CL0466	PDZ-like
PFAM0081762	23	21	0	2	0.9130434782608695	0.9130434782608695	PPP1R9A	PF00595	4.0	19.0	False	82.0	CL0466	PDZ-like
PFAM0081763	23	19	0	4	0.8260869565217391	0.8546173913043478	PPP1R9A	PF07647	2.0	19.0	False	64.0	CL0003	SAM
PFAM0082100	4	3	1	0	0.75	0.897425	POM121	PF15229	7.0	13.0	False	234.0	PF15229	
PFAM0082114	7	7	0	0	1.0	0.9985857142857143	CLMP	PF07686	2.0	7.0	False	101.0	CL0159	E-set
PFAM0082115	7	6	1	0	0.8571428571428571	0.9383999999999999	CLMP	PF13895	2.0	7.0	False	92.0	CL0159	E-set
PFAM0082127	8	3	0	5	0.375	0.375	SLC4A2	PF07565	7.0	22.0	False	298.0	CL0340	PTase-anion_tr
PFAM0082128	8	3	0	5	0.375	0.375	SLC4A2	PF00955	10.0	22.0	False	541.0	CL0062	APC
PFAM0082142	24	19	5	0	0.7916666666666666	0.8980333333333334	DHX30	PF24995	3.0	20.0	False	76.0	CL0196	DSRM
PFAM0082143	24	24	0	0	1.0	1.0	DHX30	PF00270	1.0	20.0	True	153.0	CL0023	P-loop_NTPase
PFAM0082144	24	24	0	0	1.0	0.9918708333333334	DHX30	PF00271	4.0	20.0	False	123.0	CL0023	P-loop_NTPase
PFAM0082145	24	24	0	0	1.0	1.0	DHX30	PF21010	2.0	20.0	False	59.0	PF21010	
PFAM0082146	24	24	0	0	1.0	1.0	DHX30	PF07717	3.0	20.0	False	87.0	CL0021	OB
PFAM0082179	3	2	0	1	0.6666666666666666	0.6666666666666666	NOL7	PF08157	3.0	8.0	False	63.0	PF08157	
PFAM0082190	17	16	0	1	0.9411764705882353	0.9611823529411765	SMIM19	PF15117	3.0	3.0	False	98.0	PF15117	
PFAM0082242	21	20	0	1	0.9523809523809523	0.9523809523809523	ZNF200	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0082243	21	20	0	1	0.9523809523809523	0.9523809523809523	ZNF200	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0082244	21	20	0	1	0.9523809523809523	0.9523809523809523	ZNF200	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0082245	21	20	0	1	0.9523809523809523	0.9523809523809523	ZNF200	PF00096	1.0	4.0	True	23.0	CL0361	C2H2-zf
PFAM0082254	5	5	0	0	1.0	1.0	SLC4A8	PF07565	7.0	25.0	False	290.0	CL0340	PTase-anion_tr
PFAM0082255	5	3	0	2	0.6	0.74714	SLC4A8	PF00955	12.0	25.0	False	560.0	CL0062	APC
PFAM0082260	75	53	0	22	0.7066666666666667	0.736988	DTNA	PF09068	4.0	21.0	False	124.0	CL0220	EF_hand
PFAM0082261	75	54	1	20	0.72	0.734532	DTNA	PF09069	3.0	21.0	False	89.0	CL0220	EF_hand
PFAM0082262	75	54	0	21	0.72	0.72	DTNA	PF00569	1.0	21.0	True	41.0	CL0229	RING
PFAM0082263	5	1	0	4	0.2	0.2	TMEM132A	PF15705	2.0	11.0	False	63.0	CL0159	E-set
PFAM0082264	5	1	0	4	0.2	0.2	TMEM132A	PF23481	2.0	11.0	False	80.0	CL0159	E-set
PFAM0082265	5	1	1	3	0.2	0.30222	TMEM132A	PF23039	3.0	11.0	False	150.0	CL0203	CBD
PFAM0082266	5	1	0	4	0.2	0.2	TMEM132A	PF16070	3.0	11.0	False	98.0	CL0159	E-set
PFAM0082267	5	1	0	4	0.2	0.2	TMEM132A	PF23486	3.0	11.0	False	137.0	CL0159	E-set
PFAM0082268	5	2	0	3	0.4	0.36034	TMEM132A	PF23487	2.0	11.0	False	116.0	CL0159	E-set
PFAM0082269	5	1	0	4	0.2	0.2	TMEM132A	PF15706	1.0	11.0	True	83.0	PF15706	
PFAM0082285	6	1	0	5	0.16666666666666666	0.21236666666666668	DIO2	PF00837	2.0	2.0	False	259.0	CL0172	Thioredoxin
PFAM0082314	15	5	8	2	0.3333333333333333	0.6753866666666667	PBX1	PF03792	4.0	9.0	False	191.0	PF03792	
PFAM0082315	15	7	1	7	0.4666666666666667	0.5145266666666667	PBX1	PF05920	2.0	9.0	False	39.0	CL0123	HTH
PFAM0082325	7	6	0	1	0.8571428571428571	0.894	TMED7	PF01105	3.0	3.0	False	177.0	CL0521	GOLD-like
PFAM0082345	7	3	4	0	0.42857142857142855	0.7432571428571428	SUMO2	PF11976	3.0	4.0	False	69.0	CL0072	Ubiquitin
PFAM0082365	11	8	2	1	0.7272727272727273	0.8495454545454546	GLG1	PF00839	3.0	26.0	False	57.0	PF00839	
PFAM0082366	11	9	0	2	0.8181818181818182	0.8401727272727272	GLG1	PF00839	2.0	26.0	False	62.0	PF00839	
PFAM0082367	11	9	0	2	0.8181818181818182	0.8181818181818182	GLG1	PF00839	2.0	26.0	False	55.0	PF00839	
PFAM0082368	11	9	0	2	0.8181818181818182	0.8181818181818182	GLG1	PF00839	2.0	26.0	False	63.0	PF00839	
PFAM0082369	11	9	0	2	0.8181818181818182	0.8181818181818182	GLG1	PF00839	1.0	26.0	True	54.0	PF00839	
PFAM0082370	11	9	0	2	0.8181818181818182	0.8181818181818182	GLG1	PF00839	3.0	26.0	False	58.0	PF00839	
PFAM0082371	11	9	0	2	0.8181818181818182	0.8181818181818182	GLG1	PF00839	2.0	26.0	False	62.0	PF00839	
PFAM0082372	11	8	1	2	0.7272727272727273	0.7983454545454546	GLG1	PF00839	2.0	26.0	False	55.0	PF00839	
PFAM0082373	11	6	1	4	0.5454545454545454	0.6625545454545455	GLG1	PF00839	3.0	26.0	False	59.0	PF00839	
PFAM0082374	11	8	0	3	0.7272727272727273	0.7239636363636364	GLG1	PF00839	3.0	26.0	False	55.0	PF00839	
